"category","date_in","date_in_posix","clerk_id_in","type_code","product_scancode","customer_no_sold","p_description"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6185",NA,"bottles"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6181",NA,"bottles"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6777",NA,"sox"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6781",NA,"sox"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6765",NA,"sox"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6819",NA,"sox"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6815",NA,"sox"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6757",NA,"slipper"
2,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6854",NA,"toy,  puzzle or game"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6173",NA,"bottles"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6773",NA,"slipper"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6699",NA,"book"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13092",NA,"pj,  night gowns,  robes"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13088",NA,"pj,  night gowns,  robes"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13084",NA,"pants"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13076",NA,"cotton one piece outfit or set"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13080",NA,"cotton one piece outfit or set"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13077",NA,"shirt"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13073",600,"shirt"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu9190",NA,"pants"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13069",NA,"cotton one piece outfit or set"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu9170",NA,"2 or 3 piece sets"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu9166",NA,"shirt"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu9276",NA,"pj,  night gowns,  robes"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6822",NA,"sandal or shoe"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12995",NA,"dress"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13070",NA,"slipper"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13050",NA,"sox"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu9145",NA,"overalls"
3,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu13066",NA,"sox"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12979",NA,"pants"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12983",NA,"pants"
1,"10/08/2004 12:00:00 AM","1097218800","KER",2,"hu13041",6270,"skirt"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12933",NA,"shirt"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hs6664",NA,"pants"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12941",NA,"vest"
1,"10/08/2004 12:00:00 AM","1097218800","KAY",2,"hu12913",NA,"sweat shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9263",NA,"pj,  night gowns,  robes"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9235",NA,"panties, boxers, briefs"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9254",NA,"panties, boxers, briefs"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9266",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9205",5462,"pants"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu8397",NA,"panties, boxers, briefs"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu8400",NA,"panties, boxers, briefs"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9231",5063,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9219",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9215",3193,"pants"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9238",NA,"panties, boxers, briefs"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9234",NA,"panties, boxers, briefs"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9226",NA,"panties, boxers, briefs"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9275",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu9257",NA,"dress"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu8398",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu8346",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu8386",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12970",NA,"overalls"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12966",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu13010",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12960",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12957",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu13034",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12920",NA,"infant gown"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12928",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12940",NA,"sweat shirt"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12905",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12909",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12908",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hu12904",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6160",NA,"pj,  night gowns,  robes"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6140",NA,"pj,  night gowns,  robes"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6104",NA,"cotton one piece outfit or set"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6237",NA,"underwear  type onsie"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6529",NA,"sleep sack"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6542",NA,"hat & bib"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6144",NA,"pj,  night gowns,  robes"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6412",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6152",NA,"infant gown"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6514",600," diaper cover"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6201",600,"sandal or shoe"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6193",NA,"book"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6585",NA,"neck support"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6617",NA,"3 pc, crib bumper set"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6597",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6128",NA,"overalls"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6486",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6471",NA,"shirt"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6543",600,"sandal or shoe"
2,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6444",NA,"toy,  puzzle or game"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6217",NA,"mobile"
2,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6408",NA,"toy,  puzzle or game"
2,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6497",NA,"toy,  puzzle or game"
2,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6088",NA,"toy,  puzzle or game"
3,"10/09/2004 12:00:00 AM","1097305200","KER",2,"hs6502",NA,"sandal or shoe"
3,"10/09/2004 12:00:00 AM","1097305200","KER",2,"hs6213",NA,"sandal or shoe"
3,"10/09/2004 12:00:00 AM","1097305200","KER",2,"hs6424",NA,"sandal or shoe"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6226",NA,"book"
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6498",NA,"belts, ties, suspenders, etc."
3,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6170",NA,"book"
1,"10/09/2004 12:00:00 AM","1097305200","KAY",2,"hs6509",NA,"cotton one piece outfit or set"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"9780763615741",NA,"book"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6012",600,"nite lite"
2,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6032",NA,"toy,  puzzle or game"
2,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6464",NA,"toy,  puzzle or game"
2,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6036",NA,"toy,  puzzle or game"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6456",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6112",NA,"pj,  night gowns,  robes"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6550",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6539",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6551",NA,"dress"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6501",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6547",NA,"pants"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6531",NA,"blankets and linens"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs7993",NA,"book"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs7985",NA,"book"
3,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6143",NA,"blankets and linens"
3,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6538",NA,"safety items, life jackets, pads, etc."
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6621",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6354",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6521",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6390",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6151",NA,"pants"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6366",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","LEA",2,"hs6389",NA,"overalls"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6395",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6381",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6911",NA,"cotton one piece outfit or set"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6357",NA,"pj,  night gowns,  robes"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6341",NA,"shirt"
1,"10/09/2004 12:00:00 AM","1097305200","ERI",2,"hs6891",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6549",NA,"dress"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6394",NA,"cotton one piece outfit or set"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6931",600,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6801",NA,"cotton one piece outfit or set"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7979",NA,"combi stroller- marked down 11/12- marked down 12/27- donated 1/11/05"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7987",NA,"changing table- time exp donated 5/11/05"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7925",NA,"pants"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7990",NA,"sandal or shoe"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7939",NA,"sandal or shoe"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7986",NA,"sandal or shoe"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7953",NA,"sandal or shoe"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7949",NA,"sandal or shoe"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7933",NA,"shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7981",NA,"shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7966",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7941",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7942",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7848",NA,"shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7852",NA,"shirt"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hu12891",NA,"blankets and linens"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7954",NA,"sox"
2,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7916",NA,"toy,  puzzle or game"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7970",NA,"slipper"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7931",NA,"sandal or shoe"
2,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7864",NA,"toy,  puzzle or game"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7868",NA,"book"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7955",NA,"blankets and linens"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hu12887",NA,"suspenders"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hu12910",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7921",NA,"shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7878",NA,"pj,  night gowns,  robes"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7914",NA,"pj,  night gowns,  robes"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7886",NA,"pj,  night gowns,  robes"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7863",600,"sox"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7871",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7882",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7883",NA,"skirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7907",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7903",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7890",NA,"vest"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7892",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7906",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7876",NA,"sweat shirt"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7877",NA,"panties, boxers, briefs"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hu12898",6220,"panties, boxers, briefs"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7908",600,"pj,  night gowns,  robes"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7988",NA,"pj,  night gowns,  robes"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7895",NA,"sweat shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs7996",NA,"shirt"
1,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hu10657",NA,"pants"
1,"10/10/2004 12:00:00 AM","1097391600","KEL",2,"hs6040",NA,"pants"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6039",NA,"blankets and linens"
2,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6060",NA,"toy,  puzzle or game"
2,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6031",NA,"toy,  puzzle or game"
2,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6027",NA,"toy,  puzzle or game"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6035",NA,"blankets and linens"
3,"10/10/2004 12:00:00 AM","1097391600","ERI",2,"hs6023",NA,"blankets and linens"
3,"10/10/2004 12:00:00 AM","1097391600","KEL",2,"hu12947",NA,"sandal or shoe"
3,"10/10/2004 12:00:00 AM","1097391600","KEL",2,"hs6079",NA,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6150",NA,"blankets and linens"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9989",NA,"wipe warmer"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9925",NA,"bath seat"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9929",NA,"gym"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7773",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7776",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9937",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7772",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7768",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9945",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6138",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7762",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"0hs9981",NA,"toy,  puzzle or game"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6074",NA,"bag"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6066",NA,"pack"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9961",NA,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9990",600,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9998",NA,"sandal or shoe"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs9974",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"          hs9978",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7792",NA,"toy,  puzzle or game"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6210",NA,"cotton one piece outfit or set"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6014",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6202",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6065",NA,"sweat shirt"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6018",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6081",NA,"dress"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6111",NA,"pj,  night gowns,  robes"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6053",600,"shirt"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"gw6820",NA," diaper cover"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"HS6142",NA," diaper cover"
3,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"HS6114",NA," diaper cover"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs6101",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"gw6758",NA,"shirt"
2,"10/11/2004 12:00:00 AM","1097478000","SUE",2,"hs7800",NA,"toy,  puzzle or game"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7783",NA,"video or audio tape or cd rom or  dvd"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7812",NA,"toy,  puzzle or game"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7793",NA,"book"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"gw5839",NA,"toy,  puzzle or game"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7820",NA,"book"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs6110",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs6073",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs6118",NA,"bag"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7798",NA,"slipper"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7806",NA,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7786",NA,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9923",NA,"sandal or shoe"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9971",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9963",NA,"panties, boxers, briefs"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9926",NA,"pants"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9943",NA,"shirt"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9956",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9947",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9952",NA,"panties, boxers, briefs"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9954",NA,"panties, boxers, briefs"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7807",NA,"pants"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9968",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9987",NA,"shirt"
3,"10/11/2004 12:00:00 AM","1097478000","KEL",2,"HS9880",NA,"panties, boxers, briefs"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7819",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7823",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7827",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9964",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9869",NA,"toy,  puzzle or game"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9885",NA,"toy,  puzzle or game"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9889",NA,"belts"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9862",NA,"sweat shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9886",NA,"cotton one piece outfit or set"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9914",NA,"cotton one piece outfit or set"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9851",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9910",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9894",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs7767",NA,"pj,  night gowns,  robes"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9967",NA,"pants"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9907",NA,"pj,  night gowns,  robes"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9896",NA,"pj,  night gowns,  robes"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9891",5181,"pj,  night gowns,  robes"
3,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9892",NA,"underwear  type onsie"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9895",NA,"cotton one piece outfit or set"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9915",NA,"pants"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9900",NA,"shirt"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9899",NA,"overalls"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9866",NA,"pj,  night gowns,  robes"
1,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9904",NA,"pants"
2,"10/11/2004 12:00:00 AM","1097478000","ERI",2,"hs9596",NA,"toy,  puzzle or game"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9879",NA,"stroller marked down 11/12- marked down 12/27/04- donated 1/12/05"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs7779",NA,"pants"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9757",NA,"book"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs7763",NA,"pants"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9872",NA,"underwear  type onsie"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9856",NA,"cotton one piece outfit or set"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9844",NA,"cotton one piece outfit or set"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9912",NA,"pants"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9917",NA,"pants"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs7829",NA,"pants"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9850",NA,"slipper"
1,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs7837",NA,"shirt"
2,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9920",NA,"toy,  puzzle or game"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9776",NA,"sandal or shoe"
2,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9712",NA,"toy,  puzzle or game"
3,"10/12/2004 12:00:00 AM","1097564400","RAE",2,"hs9708",NA,"book"
